DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumBuildings,NmbFloors,PropertyGFATotal,PropertyGFAParking,GFABuilding_s,All_UseTypes,Largest_UseType,LargestUseType_GFA,Second_UseType,SecondUseType_GFA,Third_UseType,ThirdUseType_GFA,ENERGYSTARScore,SiteEUI_kBtu_sf,SiteEUIWN_kBtu_sf,SourceEUI_kBtu_sf,SourceEUIWN_kBtu_sf,SiteEnergyUse_kBtu,SiteEnergyUseWN_kBtu,SteamUse_kBtu,Electricity_kBtu,NaturalGas_kBtu,TotalGHGEmissions,GHGEmissionsIntensity,Age_Building,Ratio_Parking,Ratio_Building,Nombre_Usage_Type,GFA_par_Building,GFA_par_Floor,proportion_Electricity,proportion_Steam,proportion_NaturalGas,Co_stratification,LargestUseType_GFA_proportion,SecondUseType_GFA_proportion,ThirdUseType_GFA_proportion,Neighborhood_H_DOWNTOWN,Neighborhood_H_NORTHEAST,Neighborhood_H_EAST,Neighborhood_H_LAKE UNION,Neighborhood_H_GREATER DUWAMISH,Neighborhood_H_MAGNOLIA / QUEEN ANNE,Neighborhood_H_BALLARD,Neighborhood_H_NORTHWEST,Neighborhood_H_CENTRAL,Neighborhood_H_SOUTHEAST,Neighborhood_H_DELRIDGE,Neighborhood_H_NORTH,Neighborhood_H_SOUTHWEST,BuildingType_H_NonResidential,BuildingType_H_Nonresidential COS,BuildingType_H_SPS-District K-12,BuildingType_H_Campus,PrimaryPropertyType_T_Encoded,Age_Building_groupe,Age_Building_groupe_L
2016,NonResidential,Large Office,7,DOWNTOWN,1978,1.0,12,234000,21790,212210,"Financial Office, Laboratory, Office, Parking",Office,173786.0,Laboratory,29865.0,Parking,25373.0,39.0,79.75044017094017,90.09999847,276.6000061,277.3999939,18661603.0,18811322.0,0.0,18246151.0,415452.0,149.27,0.64,38.0,9.31,90.69,4.0,234000.0,19500.0,98.0,0.0,2.0,115.0,74.3,12.8,10.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(37.0, 43.0]",7
2016,NonResidential,Large Office,7,DOWNTOWN,1989,1.0,25,369996,0,369996,"Office, Parking",Office,369996.0,Aucun,0.0,Aucun,0.0,74.0,66.90635574438643,64.5,202.5,202.5,24755084.0,24755086.0,0.0,24755084.0,0.0,172.58,0.47,27.0,0.0,100.0,2.0,369996.0,14799.84,100.0,0.0,0.0,87.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(22.0, 28.0]",4
2016,NonResidential,Retail Store,7,DOWNTOWN,1925,1.0,10,693450,0,693450,"Office, Retail Store",Retail Store,693450.0,Aucun,0.0,Aucun,0.0,93.0,57.77328257376883,57.70000076,173.6999969,173.6000061,40062882.80078,40037736.0,21230.80078,37497068.0,2544584.0,398.19,0.57,91.0,0.0,100.0,2.0,693450.0,69345.0,94.0,0.0,6.0,78.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(90.0, 96.0]",16
2016,NonResidential,Large Office,7,DOWNTOWN,1976,1.0,33,791396,0,791396,"Lifestyle Center, Office, Other, Parking, Restaurant",Office,791396.0,Aucun,0.0,Aucun,0.0,89.0,52.2846817522454,62.40000153,189.5,195.8999939,41377888.0,42227404.0,0.0,40839637.0,538251.0,313.3,0.4,40.0,0.0,100.0,5.0,791396.0,23981.697,99.0,0.0,1.0,85.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(37.0, 43.0]",7
2016,NonResidential,Large Office,7,DOWNTOWN,2000,1.0,23,747747,205076,542671,"Office, Parking, Restaurant",Office,542461.0,Parking,219045.0,Restaurant,9337.0,90.0,41.4383688600556,57.40000153,164.6000061,168.6000061,30985416.0,31693704.0,0.0,27883939.0,3101477.0,359.11,0.48,16.0,27.43,72.57,3.0,747747.0,32510.739,90.0,0.0,10.0,77.0,72.5,29.299999999999997,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(13.0, 17.0]",2
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1926,1.0,10,63409,7757,55652,"Office, Retail Store",Office,45260.0,Retail Store,6187.0,Aucun,0.0,90.0,54.31831049220142,74.40000153,131.6999969,140.6000061,3444269.75,3826622.5,2086424.75,1357845.0,0.0,170.51,2.69,90.0,12.23,87.77,2.0,63409.0,6340.9,39.0,61.0,0.0,101.0,71.39999999999999,9.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(87.0, 90.0]",15
2016,NonResidential,Large Office,7,DOWNTOWN,1930,1.0,17,204790,30000,174790,"Office, Other - Recreation, Parking, Retail Store",Office,142034.0,Recreation,17070.0,Retail Store,14666.0,91.0,37.79333951853118,46.5,127.8000031,130.1000061,7739698.0,8081443.0,0.0,6736076.0,1003622.0,100.26,0.49,86.0,14.65,85.35,4.0,204790.0,12046.471,87.0,0.0,13.0,56.0,69.39999999999999,8.3,7.199999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(71.0, 87.0]",14
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1916,1.0,5,73399,0,73399,"Office, Retail Store",Office,73399.0,Aucun,0.0,Aucun,0.0,61.0,51.18605158108421,64.90000153,191.6999969,203.6999969,3757005.0,3992167.75,0.0,3757005.0,0.0,26.19,0.36,100.0,0.0,100.0,2.0,73399.0,14679.8,100.0,0.0,0.0,88.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(96.0, 105.0]",17
2016,NonResidential,Large Office,7,DOWNTOWN,1969,1.0,20,265851,32334,233517,"Office, Parking",Office,226454.0,Parking,29214.0,Aucun,0.0,90.0,55.04297896189971,69.5,146.6999969,151.8000031,14633231.0,15742790.0,6568832.0,8064399.0,0.0,563.25,2.12,47.0,12.16,87.84,2.0,265851.0,13292.55,55.0,45.0,0.0,94.0,85.2,11.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(43.0, 47.0]",8
2016,NonResidential,Large Office,7,DOWNTOWN,2009,1.0,25,758043,228668,529375,"Office, Parking",Office,582725.0,Parking,191082.0,Aucun,0.0,95.0,35.641798684243504,46.40000153,142.3999939,142.3999939,27018016.0,27018020.0,0.0,26131643.0,886373.0,229.25,0.3,7.0,30.17,69.83,2.0,758043.0,30321.72,97.0,0.0,3.0,56.0,76.9,25.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(0.999, 8.0]",0
2016,NonResidential,Large Office,7,DOWNTOWN,1968,1.0,12,206000,0,206000,"Office, Parking",Office,206000.0,Aucun,0.0,Aucun,0.0,91.0,41.65183373786408,56.40000153,139.5,142.5,8580277.75,9075988.0,2312496.75,6267781.0,0.0,222.19,1.08,48.0,0.0,100.0,2.0,206000.0,17166.667,73.0,27.0,0.0,76.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(47.0, 51.0]",9
2016,NonResidential,Large Office,7,DOWNTOWN,2009,1.0,36,824887,154972,669915,"Office, Parking",Office,743562.0,Parking,161119.0,Aucun,0.0,97.0,47.9142561344766,52.90000153,166.8999939,166.1999969,39523847.0,39360016.0,0.0,39523847.0,0.0,275.54,0.33,7.0,18.79,81.21,2.0,824887.0,22913.528,100.0,0.0,0.0,68.0,90.10000000000001,19.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(0.999, 8.0]",0
2016,NonResidential,Large Office,7,DOWNTOWN,1990,1.0,16,480840,141600,339240,"Fitness Center/Health Club/Gym, Office, Other, Parking, Restaurant",Office,311736.0,Parking,123356.0,Fitness Center/Health Club/Gym,18239.0,94.0,37.15789035853922,54.40000153,164.6000061,170.1000061,17867000.0,18468776.0,0.0,17733276.0,133724.0,130.73,0.27,26.0,29.45,70.55,5.0,480840.0,30052.5,99.0,0.0,1.0,72.0,64.8,25.7,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(22.0, 28.0]",4
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,7,89550,0,89550,"Office, Retail Store, Social/Meeting Hall",Office,89550.0,Aucun,0.0,Aucun,0.0,85.0,43.58747975991066,50.59999847,141.6000061,148.8000031,3903258.8125,4135330.5,348386.8125,3554872.0,0.0,51.67,0.58,116.0,0.0,100.0,3.0,89550.0,12792.857,91.0,9.0,0.0,64.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(110.0, 116.0]",19
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,6,89355,0,89355,"Office, Retail Store",Office,89355.0,Aucun,0.0,Aucun,0.0,66.0,46.759923899054336,46.90000153,145.3999939,145.5,4178233.0,4188308.75,0.0,4116601.0,61632.0,31.97,0.36,116.0,0.0,100.0,2.0,89355.0,14892.5,99.0,0.0,1.0,57.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(110.0, 116.0]",19
2016,NonResidential,Large Office,7,DOWNTOWN,1922,1.0,15,388934,0,388934,Office,Office,388934.0,Aucun,0.0,Aucun,0.0,89.0,47.76362249121959,48.79999924,144.0,145.3000031,18576896.75,18982748.0,1192343.75,17384553.0,0.0,213.23,0.55,94.0,0.0,100.0,1.0,388934.0,25928.933,94.0,6.0,0.0,61.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(90.0, 96.0]",16
2016,NonResidential,Large Office,7,DOWNTOWN,1929,1.0,22,384302,0,384302,"Convenience Store without Gas Station, Food Service, Office",Office,384302.0,Aucun,0.0,Aucun,0.0,98.0,26.183665450609155,29.60000038,89.30000305,93.0,10062435.0,10471812.0,0.0,10062435.0,0.0,70.15,0.18,87.0,0.0,100.0,3.0,384302.0,17468.273,100.0,0.0,0.0,26.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(71.0, 87.0]",14
2016,NonResidential,Large Office,7,DOWNTOWN,1983,1.0,47,1323055,0,1323055,"Office, Parking, Restaurant",Office,1323055.0,Aucun,0.0,Aucun,0.0,94.0,33.773090309926644,42.59999847,133.5,133.5,44683656.0,44683660.0,0.0,44521844.0,161812.0,318.97,0.24,33.0,0.0,100.0,3.0,1323055.0,28150.106,100.0,0.0,0.0,48.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(28.0, 33.0]",5
2016,NonResidential,Large Office,7,DOWNTOWN,1986,1.0,41,589921,129432,460489,"Office, Parking, Pre-school/Daycare",Office,470416.0,Parking,107667.0,Pre-school/Daycare,10290.0,84.0,41.70629118136157,51.20000076,160.6999969,160.6999969,24603417.0,24603420.0,0.0,24603417.0,0.0,171.52,0.29,30.0,21.94,78.06,3.0,589921.0,14388.317,100.0,0.0,0.0,65.0,79.7,18.3,1.7000000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(28.0, 33.0]",5
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1950,1.0,6,91091,1392,89699,"Office, Parking",Office,89699.0,Parking,1392.0,Aucun,0.0,,20.15352779089043,21.39999962,53.90000153,55.0,1835805.0,1916413.75,480784.0,1355021.0,0.0,46.56,0.51,66.0,1.53,98.47,2.0,91091.0,15181.833,74.0,26.0,0.0,16.0,98.5,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(64.0, 71.0]",13
2016,NonResidential,Large Office,7,DOWNTOWN,1968,1.0,8,157941,62993,94948,"Office, Parking",Office,84838.0,Parking,15401.0,Aucun,0.0,81.0,23.70016651787693,44.09999847,138.5,138.5,3743228.0,3743228.5,0.0,3743228.0,0.0,26.1,0.17,48.0,39.88,60.12,2.0,157941.0,19742.625,100.0,0.0,0.0,51.0,53.7,9.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(47.0, 51.0]",9
2016,NonResidential,Large Office,7,DOWNTOWN,1991,1.0,29,635303,197231,438072,"Office, Parking",Office,522667.0,Parking,194435.0,Convenience Store without Gas Station,6122.0,95.0,28.68115024940855,35.90000153,108.8000031,111.9000015,18221220.7969,18754466.0,180731.7969,18040489.0,0.0,139.72,0.22,25.0,31.05,68.95,2.0,635303.0,21907.0,99.0,1.0,0.0,35.0,82.3,30.599999999999998,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(22.0, 28.0]",4
2016,NonResidential,Large Office,7,DOWNTOWN,1980,1.0,34,776762,162604,614158,"Office, Parking",Office,606050.0,Parking,154947.0,Aucun,0.0,81.0,41.90784950860109,53.79999924,168.3000031,168.3999939,32552425.0,32577050.0,0.0,32457349.0,95076.0,231.32,0.3,36.0,20.93,79.07,2.0,776762.0,22845.941,100.0,0.0,0.0,71.0,78.0,19.900000000000002,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(33.0, 37.0]",6
2016,NonResidential,Large Office,7,DOWNTOWN,1972,1.0,14,186768,23775,162993,"Data Center, Office, Parking",Office,182540.0,Parking,33671.0,Data Center,240.0,95.0,51.620414096633255,53.90000153,142.8000031,143.1000061,9641041.5,9843217.0,2154977.5,7486064.0,0.0,218.53,1.17,44.0,12.73,87.27,3.0,186768.0,13340.571,78.0,22.0,0.0,71.0,97.7,18.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(43.0, 47.0]",8
2016,NonResidential,Large Office,7,DOWNTOWN,1969,1.0,49,1123435,368980,754455,"Financial Office, Food Sales, Office, Other, Parking",Office,808980.0,Parking,232248.0,Other,30329.0,89.0,40.20108328474723,55.5,149.0,154.6999969,45163304.0,47518124.0,0.0,38378889.0,6784415.0,627.87,0.56,47.0,32.84,67.16,5.0,1123435.0,22927.245,85.0,0.0,15.0,74.0,72.0,20.7,2.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(43.0, 47.0]",8
2016,NonResidential,Large Office,7,DOWNTOWN,2002,1.0,37,1052469,164420,888049,"Convenience Store without Gas Station, Data Center, Financial Office, Fitness Center/Health Club/Gym, Office, Other, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant",Office,765351.0,Parking,185581.0,Financial Office,103478.0,93.0,39.15894814954169,47.20000076,145.3000031,148.3000031,41213579.0,42071712.0,0.0,41213579.0,0.0,287.32,0.27,14.0,15.62,84.38,11.0,1052469.0,28445.108,100.0,0.0,0.0,58.0,72.7,17.599999999999998,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(13.0, 17.0]",2
2016,NonResidential,Large Office,7,DOWNTOWN,1973,1.0,42,617684,171500,446184,"Financial Office, Office, Parking, Retail Store",Office,581558.0,Parking,189600.0,Retail Store,18026.0,28.0,112.54914406071713,119.4000015,361.2000122,372.0,69519805.5,71568952.0,882983.5,68636822.0,0.0,546.65,0.88,43.0,27.77,72.23,4.0,617684.0,14706.762,99.0,1.0,0.0,129.0,94.19999999999999,30.7,2.9000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(37.0, 43.0]",7
2016,NonResidential,Large Office,7,DOWNTOWN,1907,1.0,8,201480,0,201480,"Non-Refrigerated Warehouse, Office, Retail Store",Office,201480.0,Aucun,0.0,Aucun,0.0,91.0,44.28120346932698,47.20000076,123.5,129.3999939,8921776.875,9510490.0,1619966.875,7301810.0,0.0,175.95,0.87,109.0,0.0,100.0,3.0,201480.0,25185.0,82.0,18.0,0.0,58.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(105.0, 110.0]",18
2016,Nonresidential COS,Large Office,3,DOWNTOWN,2001,1.0,14,310490,0,310490,"Data Center, Office, Other",Office,310490.0,Aucun,0.0,Aucun,0.0,,68.18094302554027,73.59999847,187.5,189.5,21169501.0,21960822.0,0.0,16124036.0,5045465.0,380.37,1.23,15.0,0.0,100.0,3.0,310490.0,22177.857,76.0,0.0,24.0,99.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315440.4012075178,"(13.0, 17.0]",2
2016,Nonresidential COS,Large Office,7,DOWNTOWN,2003,1.0,8,199530,30660,168870,"Office, Other, Parking, Restaurant",Office,160418.0,Parking,18590.0,Other,17480.0,69.0,66.2277151305568,77.40000153,178.1000061,181.0,13214416.0,13972700.0,0.0,8738965.0,4475451.0,298.61,1.5,13.0,15.37,84.63,4.0,199530.0,24941.25,66.0,0.0,34.0,104.0,80.4,9.3,8.799999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315440.4012075178,"(8.0, 13.0]",1
2016,NonResidential,Large Office,7,DOWNTOWN,2006,1.0,13,372242,52703,319539,"Office, Parking",Office,319539.0,Parking,52703.0,Aucun,0.0,98.0,37.19049435582229,43.40000153,119.0999985,116.9000015,13843864.0,13862720.0,0.0,11248986.0,2594878.0,216.24,0.58,10.0,14.16,85.84,2.0,372242.0,28634.0,81.0,0.0,19.0,49.0,85.8,14.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(8.0, 13.0]",1
2016,NonResidential,Large Office,7,DOWNTOWN,1909,1.0,7,114395,8296,106099,Office,Office,96582.0,Aucun,0.0,Aucun,0.0,99.0,24.009440972070458,30.79999924,65.40000153,67.80000305,2746560.0,2970604.25,0.0,1640689.0,1105871.0,70.17,0.61,107.0,7.25,92.75,1.0,114395.0,16342.143,60.0,0.0,40.0,27.0,84.39999999999999,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(105.0, 110.0]",18
2016,NonResidential,Retail Store,4,NORTHEAST,1978,1.0,2,89200,0,89200,Retail Store,Retail Store,89200.0,Aucun,0.0,Aucun,0.0,83.0,72.44322869955157,75.19999695,204.8999939,206.8000031,6461936.0,6707359.5,0.0,5499125.0,962811.0,89.47,1.0,38.0,0.0,100.0,1.0,89200.0,44600.0,85.0,0.0,15.0,102.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(37.0, 43.0]",7
2016,NonResidential,Large Office,4,NORTHEAST,1971,1.0,23,474546,0,474546,Office,Office,474546.0,Aucun,0.0,Aucun,0.0,77.0,59.95295082036304,63.20000076,188.3000031,198.5,28450433.0,29997380.0,0.0,28450433.0,0.0,198.34,0.42,45.0,0.0,100.0,1.0,474546.0,20632.435,100.0,0.0,0.0,86.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(43.0, 47.0]",8
2016,NonResidential,Other,4,NORTHEAST,1969,1.0,5,36000,0,36000,Data Center,Warehouse,36000.0,Aucun,0.0,Aucun,0.0,96.0,834.4024166666667,834.4000244,2620.0,2620.0,30038487.0,30038490.0,0.0,30038487.0,0.0,209.41,5.82,47.0,0.0,100.0,1.0,36000.0,7200.0,100.0,0.0,0.0,149.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90580.39829884133,"(43.0, 47.0]",8
2016,NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,1961,1.0,5,99005,0,99005,Office,Office,99005.0,Aucun,0.0,Aucun,0.0,70.0,47.76010302509975,63.0,137.6000061,140.6999969,4728489.0,5008123.5,0.0,2863212.0,1865277.0,119.03,1.2,55.0,0.0,100.0,1.0,99005.0,19801.0,61.0,0.0,39.0,86.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(51.0, 55.0]",10
2016,NonResidential,Large Office,4,NORTHEAST,2002,1.0,6,135051,44248,90803,"Office, Parking",Office,95943.0,Parking,42500.0,Aucun,0.0,88.0,32.77381137496205,46.09999847,144.8999939,144.8999939,4426136.0,4426136.0,0.0,4426136.0,0.0,30.86,0.23,14.0,32.76,67.24,2.0,135051.0,22508.5,100.0,0.0,0.0,55.0,71.0,31.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(13.0, 17.0]",2
2016,NonResidential,Large Office,4,NORTHEAST,2002,1.0,5,220649,82720,137929,"Office, Parking",Office,145754.0,Parking,90000.0,Aucun,0.0,93.0,31.93463373955921,48.29999924,151.8000031,151.8000031,7046345.0,7046345.5,0.0,7046345.0,0.0,49.12,0.22,14.0,37.49,62.51,2.0,220649.0,44129.8,100.0,0.0,0.0,60.0,66.10000000000001,40.8,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(13.0, 17.0]",2
2016,NonResidential,Self-Storage Facility,7,DOWNTOWN,1964,1.0,5,93660,0,93660,Self-Storage Facility,Self-Storage Facility,93660.0,Aucun,0.0,Aucun,0.0,,9.323318385650223,10.0,29.29999924,31.5,873222.0,940359.1875,0.0,873222.0,0.0,6.09,0.07,52.0,0.0,100.0,1.0,93660.0,18732.0,100.0,0.0,0.0,4.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61560.466570466575,"(51.0, 55.0]",10
2016,NonResidential,Large Office,7,DOWNTOWN,1980,1.0,18,413715,64660,349055,"Office, Parking",Office,348270.0,Parking,69634.0,Aucun,0.0,79.0,58.55452666690838,69.59999847,218.3999939,218.3999939,24224886.0,24224888.0,0.0,24224886.0,0.0,168.88,0.41,36.0,15.63,84.37,2.0,413715.0,22984.167,100.0,0.0,0.0,95.0,84.2,16.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(33.0, 37.0]",6
2016,NonResidential,Mixed Use Property,7,DOWNTOWN,2000,1.0,11,381381,195621,185760,"Fitness Center/Health Club/Gym, Office, Parking",Parking,182820.0,Office,164192.0,Fitness Center/Health Club/Gym,37782.0,94.0,25.60635165359575,49.20000076,150.8999939,153.5,9765776.0,9944328.0,0.0,9671822.0,93954.0,72.42,0.19,16.0,51.29,48.71,3.0,381381.0,34671.0,99.0,0.0,1.0,62.0,47.9,43.1,9.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99199.8160430839,"(13.0, 17.0]",2
2016,NonResidential,Large Office,7,DOWNTOWN,1979,1.0,24,543876,116721,427155,"Office, Parking",Office,424044.0,Parking,107300.0,Aucun,0.0,79.0,46.532189322566175,61.70000076,187.3999939,193.6000061,25307741.0,26144226.0,0.0,25307741.0,0.0,176.43,0.32,37.0,21.46,78.54,2.0,543876.0,22661.5,100.0,0.0,0.0,83.0,78.0,19.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(33.0, 37.0]",6
2016,NonResidential,Mixed Use Property,7,DOWNTOWN,1980,1.0,4,109347,38700,70647,"Laboratory, Office, Parking",Laboratory,42389.0,Parking,38700.0,Office,28258.0,,75.1566572471124,118.5999985,343.6000061,346.0,8218155.0,8381544.5,0.0,7484659.0,733496.0,91.13,0.83,36.0,35.39,64.61,3.0,109347.0,27336.75,91.0,0.0,9.0,129.0,38.800000000000004,35.4,25.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99199.8160430839,"(33.0, 37.0]",6
2016,NonResidential,Large Office,7,DOWNTOWN,1982,1.0,6,396626,124216,272410,"Office, Parking",Office,274002.0,Parking,122624.0,Aucun,0.0,64.0,51.33590838724643,73.59999847,233.3000031,231.1999969,20361156.0,20179120.0,0.0,20361156.0,0.0,141.95,0.36,34.0,31.32,68.68,2.0,396626.0,66104.333,100.0,0.0,0.0,99.0,69.1,30.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(33.0, 37.0]",6
2016,NonResidential,Large Office,7,DOWNTOWN,2002,1.0,6,287471,83591,203880,"Office, Other, Other - Restaurant/Bar, Parking",Office,191814.0,Parking,72178.0,Restaurant/Bar,5322.0,74.0,51.87800508573039,74.90000153,235.1000061,235.1000061,14913422.0,14913424.0,0.0,14913422.0,0.0,103.97,0.36,14.0,29.08,70.92,4.0,287471.0,47911.833,100.0,0.0,0.0,102.0,66.7,25.1,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(13.0, 17.0]",2
2016,NonResidential,Large Office,7,DOWNTOWN,1947,1.0,3,192630,48512,144118,"Office, Parking",Office,146157.0,Parking,48199.0,Aucun,0.0,94.0,27.81410995172092,38.09999847,112.4000015,117.0,5357832.0,5569686.0,0.0,5169641.0,188191.0,46.03,0.24,69.0,25.18,74.82,2.0,192630.0,64210.0,96.0,0.0,4.0,40.0,75.9,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(64.0, 71.0]",13
2016,NonResidential,Large Office,7,DOWNTOWN,1984,1.0,8,253103,61986,191117,"Laboratory, Office, Other, Parking",Office,158681.0,Parking,70190.0,Other,21782.0,3.0,118.3282813716155,161.1999969,506.1000061,506.1000061,29949243.0,29949248.0,0.0,29949243.0,0.0,208.79,0.82,32.0,24.49,75.51,4.0,253103.0,31637.875,100.0,0.0,0.0,137.0,62.7,27.700000000000003,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(28.0, 33.0]",5
2016,NonResidential,Supermarket / Grocery Store,6,NORTHWEST,1956,1.0,1,60880,0,60880,Supermarket/Grocery Store,Supermarket/Grocery Store,60880.0,Aucun,0.0,Aucun,0.0,54.0,234.78927398160317,239.0,518.7999878,523.5999756,14293971.0,14736775.0,0.0,8125218.0,6168753.0,384.27,6.31,60.0,0.0,100.0,1.0,60880.0,60880.0,57.0,0.0,43.0,144.0,100.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,63193.66810966811,"(59.0, 64.0]",12
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,5,50176,0,50176,"Office, Other, Restaurant",Office,50176.0,Aucun,0.0,Aucun,0.0,77.0,58.459980867346935,46.59999847,143.1999969,143.1999969,2933288.0,2933288.75,0.0,2836654.0,96634.0,24.91,0.5,116.0,0.0,100.0,3.0,50176.0,10035.2,97.0,0.0,3.0,56.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(110.0, 116.0]",19
2016,NonResidential,Large Office,7,DOWNTOWN,1912,1.0,42,304346,0,304346,"Office, Other - Restaurant/Bar, Retail Store, Single Family Home",Office,304346.0,Aucun,0.0,Aucun,0.0,72.0,76.43354397626386,94.5,182.6000061,189.1000061,23262243.375,24880988.0,1014422.375,11239744.0,11008077.0,741.3,2.44,104.0,0.0,100.0,4.0,304346.0,7246.333,48.0,4.0,47.0,118.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315440.4012075178,"(96.0, 105.0]",17
